-114.063442,50.930246,"Arby's-Calgary,AB","380 Canyon Meadows Dr [ste #2102], Calgary,AB T2J 7C3, (403) 271-1808"
-113.962402,51.03772,"Arby's-Calgary,AB","5029 17Th Ave, Calgary,AB T2A 0V5, (403) 207-5073"
-113.55761,53.582504,"Arby's-Edmonton,AB","12523 St Albert Trail, Edmonton,AB T5L 4H3, (780) 455-5513"
-113.404701,53.594479,"Arby's-Edmonton,AB","12805-50 Street Nw, Edmonton,AB T5A 3P3, (780) 473-5790"
-113.433074,53.458349,"Arby's-Edmonton,AB","6535 28Th Avenue, Edmonton,AB T6L 7B5, (780) 469-4774"
-113.627379,53.537291,"Arby's-Edmonton,AB","9981 178 St, Edmonton,AB T5T 3H4, (780) 486-3048"
-118.794759,55.189372,"Arby's-Grande Prairie,AB","12023 100 St, Grande Prairie,AB T8V 4J8, (780) 538-2729"
-112.833744,49.693835,"Arby's-Lethbridge,AB","216 First Ave S, Lethbridge,AB T1J 0A4, (403) 320-8702"
-112.798169,49.667369,"Arby's-Lethbridge,AB","3010 26Th Ave S, Lethbridge,AB T1J 0A4, (403) 381-3374"
-110.006607,53.277889,"Arby's-Lloydminster,AB","5019-44 St, Lloydminster,AB T9V 0A6, (780) 875-4151"
-113.81467,52.2950299,"Arby's-Red Deer,AB","6880 50th Ave, Red Deer,AB T4N 4E3, (678) 514-4100"
-113.989632,51.203001,"Arby's-Rockyview,AB","261055 Crossiron, Rockyview,AB T4A 0G3, (403) 274-7132"
-113.307763,53.511538,"Arby's-Sherwood Park,AB","55 Salisbury Way, Sherwood Park,AB T8B 0A9, (780) 400-9547"
-113.919352,53.540958,"Arby's-Spruce Grove,AB","140 St Matthew Rd, Spruce Grove,AB T7X, (780) 962-9133"
-113.624691,53.639829,"Arby's-St Albert,AB","371A St Albert Rd, St Albert,AB T8N 0R1, (780) 460-8640"
-149.732908,61.211789,"Arby's-Anchorage,AK","1135 Muldoon Rd, Anchorage,AK, (907) 337-5714"
-149.8869,61.19477,"Arby's-Anchorage,AK","2850 C St, Anchorage,AK, (907) 562-5562"
-149.571732,61.326259,"Arby's-Eagle River,AK","11716 Old Glenn Hwy, Eagle River,AK, (907) 696-7813"
-147.811662,64.835278,"Arby's-Fairbanks,AK","1391 University Ave S, Fairbanks,AK 99709, (907) 452-6328"
-147.6949379,64.8582809,"Arby's-Fairbanks,AK","492 Merhar Ave, Fairbanks,AK 99701, (907) 328-2263"
-151.23953,60.55809,"Arby's-Kenai,AK","10733 Kenai Spur Hwy, Kenai,AK, (907) 283-3911"
-151.06976,60.48284,"Arby's-Soldotna,AK","44433 Sterling Hwy, Soldotna,AK, (907) 260-5648"
-149.40855,61.57659,"Arby's-Wasilla,AK","1750 E Parks Hwy, Wasilla,AK, (907) 373-2729"
-86.83616,33.25935,"Arby's-Alabaster,AL","105 South Colonial Cir, Alabaster,AL 35007, (205) 620-0011"
-86.8149,33.24951,"Arby's-Alabaster,AL","652 First St N, Alabaster,AL 35007, (205) 664-1797"
-86.20806,34.27752,"Arby's-Albertville,AL","7448 Us 431, Albertville,AL, (256) 891-1658"
-85.97298,32.93534,"Arby's-Alexander City,AL","2593 Highway 280, Alexander City,AL, (256) 215-5510"
-86.51839,31.27594,"Arby's-Andalusia,AL","324 Westgate Plz, Andalusia,AL, (334) 427-8969"
-85.8266,33.668,"Arby's-Anniston,AL","1829 Quintard Ave, Anniston,AL, (256) 238-8147"
-85.81642,33.72212,"Arby's-Anniston,AL","5626 Mcclellan Blvd, Anniston,AL, (256) 820-6035"
-86.5037,34.33596,"Arby's-Arab,AL","1143 N Brindlee Mountain Pkwy, Arab,AL, (256) 586-7464"
-86.972149,34.80288,"Arby's-Athens,AL","600 W 13th St, Athens,AL, (256) 233-0295"
-87.49361,31.00622,"Arby's-Atmore,AL","1411 S Main St, Atmore,AL, (251) 368-2098"
-85.97095,33.87955,"Arby's-Attalla,AL","966 Gilberts Ferry Rd, Attalla,AL, (256) 538-5370"
-85.49994,32.57055,"Arby's-Auburn,AL","1711 S College St, Auburn,AL, (334) 887-6704"
-87.7875,30.88395,"Arby's-Bay Minette,AL","620 McMeans Ave, Bay Minette,AL, (251) 947-8516"
-86.91719,33.33717,"Arby's-Bessemer,AL","3990 Methodist Cir, Bessemer,AL 35022, (205) 425-8799"
-86.80384,33.41595,"Arby's-Birmingham,AL","1482 Montgomery Hwy, Birmingham,AL 35216, (205) 823-0116"
-86.63907,33.60168,"Arby's-Birmingham,AL","1668 Gadsden Hwy, Birmingham,AL, (205) 661-2251"
-86.79838,33.50668,"Arby's-Birmingham,AL","2100 7th Ave S, Birmingham,AL, (205) 328-2586"
-86.708827,33.429894,"Arby's-Birmingham,AL","4615 Hwy 280 S, Birmingham,AL, (205) 995-9876"
-86.62143,33.63979,"Arby's-Birmingham,AL","5984 Chalkville Rd, Birmingham,AL, (205) 655-4054"
-86.7197,33.53043,"Arby's-Birmingham,AL","7755 Crestwood Blvd, Birmingham,AL, (205) 595-5482"
-86.69743,33.59032,"Arby's-Birmingham,AL","9332 Parkway E, Birmingham,AL, (205) 833-9650"
-86.14925,34.1964,"Arby's-Boaz,AL","680 Us-431, Boaz,AL, (256) 593-7922"
-87.07951,31.09967,"Arby's-Brewton,AL","300 South Blvd, Brewton,AL, (251) 867-4664"
-86.6361128,33.3490188,"Arby's-Chelsea,AL","160 Atchison Pkwy, Chelsea,AL 35043, (205) 677-9096"
-86.627249,32.89267,"Arby's-Clanton,AL","300 Arby Dr [NEC I 65 Exit 208 at CR 28], Clanton,AL, (205) 755-8104"
-87.447574,33.177351,"Arby's-Cottondale,AL","3430 Buttermilk Rd, Cottondale,AL, (205) 553-3690"
-86.84141,34.15336,"Arby's-Cullman,AL","1840 Cherokee Ave Sw, Cullman,AL, (256) 775-3999"
-86.872974,34.207032,"Arby's-Cullman,AL","5890 Alabama Hwy 157, Cullman,AL, (256) 737-1091"
-87.904408,30.655256,"Arby's-Daphne,AL","6775 US Highway 90, Daphne,AL, (251) 626-3645"
-86.97318,34.56114,"Arby's-Decatur,AL","2120 6th Ave SE, Decatur,AL, (256) 353-0805"
-86.99996,34.55928,"Arby's-Decatur,AL","2714 Spring Ave Sw, Decatur,AL, (256) 355-2002"
-85.444695,31.269108,"Arby's-Dothan,AL","124 Hospitality Land, Dothan,AL, (334) 794-3899"
-85.4022,31.17677,"Arby's-Dothan,AL","3430 S Oates St, Dothan,AL, (334) 794-0228"
-85.452452,31.233868,"Arby's-Dothan,AL","4037 West Main St, Dothan,AL, (334) 794-8542"
-85.83241,31.32477,"Arby's-Enterprise,AL","707 Boll Weevil Cir, Enterprise,AL, (334) 308-1888"
-85.145795,31.882209,"Arby's-Eufaula,AL","815 South Eufalua Ave, Eufaula,AL, (334) 687-7759"
-87.004219,31.41918,"Arby's-Evergreen,AL","1101 Hwy 84, Evergreen,AL 36401, (251) 578-4496"
-87.886274,30.52513,"Arby's-Fairhope,AL","51 North Green Rd, Fairhope,AL, (251) 990-5115"
-87.65314,34.82093,"Arby's-Florence,AL","1610 Florence Blvd, Florence,AL, (256) 767-3400"
-87.6359,34.83986,"Arby's-Florence,AL","368 Cox Creek Pky, Florence,AL, (256) 760-4468"
-86.88599,33.55358,"Arby's-Forestdale,AL","996 Forestdale Blvd, Forestdale,AL, (205) 798-1069"
-85.70071,34.46614,"Arby's-Fort Payne,AL","125 Greenhill Blvd Nw, Fort Payne,AL, (256) 997-1720"
-86.806125,33.608123,"Arby's-Fultondale,AL","227 Howell St, Fultondale,AL, (205) 808-5308"
-85.99064,34.0109,"Arby's-Gadsden,AL","198 E Meighan Blvd, Gadsden,AL, (256) 547-7897"
-86.00419,33.99817,"Arby's-Gadsden,AL","948 Rainbow Dr, Gadsden,AL, (256) 546-8865"
-86.82006,33.65201,"Arby's-Gardendale,AL","544 Fieldstown Rd, Gardendale,AL, (205) 631-8296"
-88.3363647,30.4973907,"Arby's-Grand Bay,AL","12411 Creel Rd, Grand Bay,AL 36541, (251) 865-1700"
-86.63979,31.84607,"Arby's-Greenville,AL","909 Fort Dale Rd, Greenville,AL, (334) 382-2958"
-87.6885,30.26869,"Arby's-Gulf Shores,AL","1551 Gulf Shores Pky, Gulf Shores,AL, (251) 968-5688"
-86.31015,34.34049,"Arby's-Guntersville,AL","1844 Gunter Ave, Guntersville,AL, (256) 582-2431"
-88.0043655,34.092061,"Arby's-Hamilton,AL","1126 County Hwy 35, Hamilton,AL 35570, (205) 754-3100"
-86.48516,34.663144,"Arby's-Hampton Cove,AL","6545 Hwy 431 South, Hampton Cove,AL, (256) 536-8668"
-86.945241,34.448592,"Arby's-Hartselle,AL","709 Hwy 31, Hartselle,AL 35640, (256) 773-0255"
-86.5716324,34.9423218,"Arby's-Hazel Green,AL","14621 Hwy 231 N [ste D], Hazel Green,AL 35750, (258) 828-0003"
