-149.860886,61.108986,"Sonic DriveIn-Anchorage,AK","1137 Huffman Rd, Anchorage,AK 99515, (907) 336-0006"
-147.699535,64.858477,"Sonic DriveIn-Fairbanks,AK","420 Merhar Ave, Fairbanks,AK 99701, (907) 328-3647"
-149.3991255,61.5745799,"Sonic DriveIn-Wasilla,AK","2051 East Sun Mountain Ave, Wasilla,AK 99654, (907) 357-8687"
-86.221189,34.281758,"Sonic DriveIn-Albertville,AL","8269 Us Highway 431, Albertville,AL 35950, (256) 894-3010"
-85.892721,33.76488,"Sonic DriveIn-Alexandria,AL","6401 US Hwy 431 N, Alexandria,AL 36250, (256) 820-2628"
-86.478617,31.308188,"Sonic DriveIn-Andalusia,AL","306 E Three Notch St, Andalusia,AL 36420, (334) 222-1443"
-85.805042,33.629493,"Sonic DriveIn-Anniston,AL","1529 Greenbrier Dear Rd, Anniston,AL 36207, (256) 831-9059"
-85.815419,33.725686,"Sonic DriveIn-Anniston,AL","302 Glade Rd East, Anniston,AL 36204, (256) 847-0030"
-85.829884,33.653718,"Sonic DriveIn-Anniston,AL","730 Noble St, Anniston,AL 36201, (256) 237-3336"
-86.49609,34.321436,"Sonic DriveIn-Arab,AL","431 N Main St, Arab,AL 35016, (256) 931-5533"
-86.959682,34.786721,"Sonic DriveIn-Athens,AL","914 Us Highway 72 E, Athens,AL 35611, (256) 232-0024"
-87.4755554,31.1060662,"Sonic DriveIn-Atmore,AL","45 Lakeview Circle, Atmore,AL 36502, (251) 446-8696"
-86.090386,34.020264,"Sonic DriveIn-Attalla,AL","311 3rd St Nw, Attalla,AL 35954, (256) 538-3344"
-85.49992,32.570613,"Sonic DriveIn-Auburn,AL","1703 S College St, Auburn,AL 36832, (334) 501-8437"
-85.464669,32.610975,"Sonic DriveIn-Auburn,AL","322 N Dean Rd, Auburn,AL 36830, (334) 821-6235"
-87.784546,30.879312,"Sonic DriveIn-Bay Minette,AL","205 Mcmeans Ave, Bay Minette,AL 36507, (251) 937-4472"
-86.998854,33.360618,"Sonic DriveIn-Bessemer,AL","732 Academy Dr, Bessemer,AL 35022, (205) 428-2002"
-86.728747,33.522517,"Sonic DriveIn-Birmingham,AL","1353 Montclair Rd, Birmingham,AL 35210, (205) 956-6061|Temp Closed"
-86.920551,33.580658,"Sonic DriveIn-Birmingham,AL","143 Foust Ct, Birmingham,AL 35005, (205) 798-4477"
-86.68976,33.417403,"Sonic DriveIn-Birmingham,AL","30 Meadowview Dr, Birmingham,AL 35242, (205) 637-6769"
-86.821932,33.471781,"Sonic DriveIn-Birmingham,AL","313 Valley Ave, Birmingham,AL 35209, (205) 945-9622"
-86.690229,33.604792,"Sonic DriveIn-Birmingham,AL","9829 Parkway E, Birmingham,AL 35215, (205) 853-0355"
-86.15576,34.21307,"Sonic DriveIn-Boaz,AL","1888 Us Highway 431, Boaz,AL 35957, (256) 593-3312"
-87.068301,31.140077,"Sonic DriveIn-Brewton,AL","2082 Douglas Ave, Brewton,AL 36426, (251) 286-6452"
-86.7471678,33.1460715,"Sonic DriveIn-Calera,AL","124 Hwy 304, Calera,AL 35040, (205) 690-8885"
-85.708099,34.158938,"Sonic DriveIn-Centre,AL","1655 W Main St, Centre,AL 35960, (256) 927-3115"
-86.622426,33.349868,"Sonic DriveIn-Chelsea,AL","64 Chelsea Pointe Drive, Chelsea,AL 35043, (205) 678-5090"
-86.633923,32.849873,"Sonic DriveIn-Clanton,AL","1103 7th St N, Clanton,AL 35045, (205) 280-0050"
-86.834662,34.156471,"Sonic DriveIn-Cullman,AL","1713 2nd Ave Sw, Cullman,AL 35055, (256) 734-3917"
-87.898414,30.601661,"Sonic DriveIn-Daphne,AL","1711 Us Highway 98, Daphne,AL 36526, (251) 626-5116"
-86.997054,34.587145,"Sonic DriveIn-Decatur,AL","1325 6th Ave Sw, Decatur,AL 35601, (256) 584-9724"
-87.011642,34.573321,"Sonic DriveIn-Decatur,AL","2209 Danville Rd Sw, Decatur,AL 35601, (256) 350-8433"
-87.833699,32.503815,"Sonic DriveIn-Demopolis,AL","407 Us Highway 80 W, Demopolis,AL 36732, (334) 289-5905"
-85.360725,31.217707,"Sonic DriveIn-Dothan,AL","1067 Ross Clark Cir, Dothan,AL 36303, (334) 673-2531"
-85.401608,31.178004,"Sonic DriveIn-Dothan,AL","3371 S Oates St, Dothan,AL 36301, (334) 673-7800"
-85.454911,31.234377,"Sonic DriveIn-Dothan,AL","4177 W Main St, Dothan,AL 36305, (334) 702-2270"
-85.440939,31.264553,"Sonic DriveIn-Dothan,AL","4332 Montgomery Hwy, Dothan,AL 36303, (334) 671-8620"
-85.831299,31.323842,"Sonic DriveIn-Enterprise,AL","705 Boll Weevil Cir, Enterprise,AL 36330, (334) 308-2700"
-85.152096,31.874922,"Sonic DriveIn-Eufaula,AL","1345 S Eufaula Ave, Eufaula,AL 36027, (334) 687-4833"
-86.922369,33.472279,"Sonic DriveIn-Fairfield,AL","6625 Aaron Aronov Dr, Fairfield,AL 35064, (205) 780-0330"
-87.885994,30.51689,"Sonic DriveIn-Fairhope,AL","321 S Greeno Rd, Fairhope,AL 36532, (251) 990-0900"
-87.832574,33.686753,"Sonic DriveIn-Fayette,AL","204 2nd Ave Nw, Fayette,AL 35555, (205) 932-8357"
-87.670989,34.84044,"Sonic DriveIn-Florence,AL","2560 Helton Dr, Florence,AL 35630, (256) 760-9500"
-87.624966,34.830698,"Sonic DriveIn-Florence,AL","2841 Florence Blvd, Florence,AL 35630, (256) 718-0960"
-87.683067,30.380853,"Sonic DriveIn-Foley,AL","2401 S Mckenzie St, Foley,AL 36535, (251) 943-9741"
-85.725496,34.437694,"Sonic DriveIn-Fort Payne,AL","511 Gault Ave S, Fort Payne,AL 35967, (256) 845-4578"
-85.988478,34.009962,"Sonic DriveIn-Gadsden,AL","354 E Meighan Blvd, Gadsden,AL 35903, (256) 543-8183"
-86.646057,31.847788,"Sonic DriveIn-Greenville,AL","712 Willow Lane, Greenville,AL 36037, (334) 382-1254"
-87.989643,34.138401,"Sonic DriveIn-Hamilton,AL","407 Military St S, Hamilton,AL 35570, (205) 952-9727"
-86.484763,34.659855,"Sonic DriveIn-Hampton Cove,AL","366 Sutton Rd Se, Hampton Cove,AL 35763, (256) 533-6230"
-86.943483,34.445832,"Sonic DriveIn-Hartselle,AL","402 Highway 31 Nw, Hartselle,AL 35640, (256) 773-0412"
-86.572015,34.927838,"Sonic DriveIn-Hazel Green,AL","14171 Highway 231/431 N, Hazel Green,AL 35750, (256) 829-9845"
-85.869009,33.985756,"Sonic DriveIn-Hokes Bluff,AL","5680 Hwy 278 E, Hokes Bluff,AL 35903, (256) 492-2477"
-86.980846,33.450792,"Sonic DriveIn-Hueytown,AL","3040 Allison Bonnett Memorial Dr, Hueytown,AL 35023, (205) 497-1007"
-86.567397,34.616672,"Sonic DriveIn-Huntsville,AL","11606 Memorial Pkwy Sw, Huntsville,AL 35803, (256) 883-9980"
-86.592905,34.763022,"Sonic DriveIn-Huntsville,AL","2120 Sparkman Dr NW, Huntsville,AL 35810, (256) 852-6579"
-86.610285,34.711675,"Sonic DriveIn-Huntsville,AL","3222 Bob Wallace Ave Sw, Huntsville,AL 35805, (256) 539-4016"
-86.536103,34.799871,"Sonic DriveIn-Huntsville,AL","6040 Moores Mill Rd, Huntsville,AL 35811, (256) 852-0001"
-86.539378,34.669177,"Sonic DriveIn-Huntsville,AL","7230 Bailey Cove Rd, Huntsville,AL 35802, (256) 881-7868"
-86.627486,34.733529,"Sonic DriveIn-Huntsville,AL","907 Jordan Ln Nw, Huntsville,AL 35816, (256) 430-5021"
-87.893362,31.526703,"Sonic DriveIn-Jackson,AL","2035 College Ave, Jackson,AL 36545, (251) 246-5491"
-85.761114,33.801335,"Sonic DriveIn-Jacksonville,AL","1120 Pelham Rd S, Jacksonville,AL 36265, (256) 782-2919"
-87.242796,33.842741,"Sonic DriveIn-Jasper,AL","2706 Highway 78 E, Jasper,AL 35501, (205) 221-7093"
-85.191531,32.854282,"Sonic DriveIn-Lanett,AL","1705 Broad Ave, Lanett,AL 36863, (334) 644-5191"
-86.547095,33.545817,"Sonic DriveIn-Leeds,AL","7701 Parkway Dr, Leeds,AL 35094, (205) 699-5525"
-88.182884,32.602015,"Sonic DriveIn-Livingston,AL","930 N Washington St, Livingston,AL 35470, (205) 652-6353"
-86.7865953,34.7081494,"Sonic DriveIn-Madison,AL","11396 County Line Rd, Madison,AL 35758, (256) 777-6639"
-86.751731,34.678634,"Sonic DriveIn-Madison,AL","3763 Sullivan St, Madison,AL 35758, (256) 464-3138"
-86.744581,34.753,"Sonic DriveIn-Madison,AL","7871 Highway 72 W, Madison,AL 35758, (256) 895-0063"
-86.369126,32.492929,"Sonic DriveIn-Millbrook,AL","77 Dudley Dr, Millbrook,AL 36054, (334) 290-0777"
-88.071038,30.692342,"Sonic DriveIn-Mobile,AL","1461 Spring Hill Ave, Mobile,AL 36604, (251) 694-1900"
-88.191819,30.640282,"Sonic DriveIn-Mobile,AL","6450 Cottage Hill Rd, Mobile,AL 36695, (251) 660-1179"
-88.133949,30.672081,"Sonic DriveIn-Mobile,AL","951 Montlimar Dr, Mobile,AL 36609, (251) 343-7500"
-87.3308339,31.482197,"Sonic DriveIn-Monroeville,AL","3361 South Alabama Ave, Monroeville,AL 36460, (251) 575-3770"
-86.269184,32.417748,"Sonic DriveIn-Montgomery,AL","1901 Coliseum Pkwy, Montgomery,AL 36110, (334) 272-2886"
-86.282482,32.358361,"Sonic DriveIn-Montgomery,AL","2025 Carter Hill Rd, Montgomery,AL 36106, (334) 834-0620"
-86.200605,32.382328,"Sonic DriveIn-Montgomery,AL","5801 Atlanta Hwy, Montgomery,AL 36117, (334) 270-0682"
-86.167374,32.360364,"Sonic DriveIn-Montgomery,AL","7065 Eastchase Pkwy, Montgomery,AL 36117, (334) 271-5837"
-86.4556642,33.5988122,"Sonic DriveIn-Moody,AL","2700 Kelly Creek Rd, Moody,AL 35004, (205) 640-1110"
-87.279801,34.494255,"Sonic DriveIn-Moulton,AL","12438 Al Highway 157, Moulton,AL 35650, (256) 974-7011"
-87.66718,34.744689,"Sonic DriveIn-Muscle Shoals,AL","208 Avalon Ave, Muscle Shoals,AL 35661, (256) 383-1336"
-87.576869,33.236442,"Sonic DriveIn-Northport,AL","2910 Lurleen B Wallace Blvd, Northport,AL 35476, (205) 339-4046"
-87.55452,33.236615,"Sonic DriveIn-Northport,AL","58 Mcfarland Blvd, Northport,AL 35476, (205) 349-5080"
-86.460832,33.961719,"Sonic DriveIn-Oneonta,AL","1500 2nd Ave E, Oneonta,AL 35121, (205) 274-4604"
-85.3646442,32.6639974,"Sonic DriveIn-Opelika,AL","1450 Fox Run Pkwy, Opelika,AL 36801, (334) 737-6027"
-85.407195,32.622538,"Sonic DriveIn-Opelika,AL","2100 Frederick Rd, Opelika,AL 36801, (334) 749-9162"
-85.83813,33.607204,"Sonic DriveIn-Oxford,AL","1405 Barry St, Oxford,AL 36203, (256) 832-5400"
